naics_edition_year,history_year,history_naics,cur_naics
2022,2017,531390,531390
2022,2022,531390,531390
2022,2012,532111,532111
2022,2017,532111,532111
2022,2022,532111,532111
2022,2012,532112,532112
2022,2017,532112,532112
2022,2022,532112,532112
2022,2012,532120,532120
2022,2017,532120,532120
2022,2022,532120,532120
2022,2012,532210,532210
2022,2017,532210,532210
2022,2022,532210,532210
2022,2012,532220,532281
2022,2017,532281,532281
2022,2022,532281,532281
2022,2012,532230,532282
2022,2017,532282,532282
2022,2022,532282,532282
2022,2012,532291,532283
2022,2017,532283,532283
2022,2022,532283,532283
2022,2012,532292,532284
2022,2017,532284,532284
2022,2022,532284,532284
2022,2012,532299,532289
2022,2017,532289,532289
2022,2022,532289,532289
2022,2012,532310,532310
2022,2017,532310,532310
2022,2022,532310,532310
2022,2012,532411,532411
2022,2017,532411,532411
2022,2022,532411,532411
2022,2012,532412,532412
2022,2017,532412,532412
2022,2022,532412,532412
2022,2012,532420,532420
2022,2017,532420,532420
2022,2022,532420,532420
2022,2012,532490,532490
2022,2017,532490,532490
2022,2022,532490,532490
2022,2012,533110,533110
2022,2017,533110,533110
2022,2022,533110,533110
2022,2012,541110,541110
2022,2017,541110,541110
2022,2022,541110,541110
2022,2012,541120,541120
2022,2017,541120,541120
2022,2022,541120,541120
2022,2012,541191,541191
2022,2017,541191,541191
2022,2022,541191,541191
2022,2012,541199,541199
2022,2017,541199,541199
2022,2022,541199,541199
2022,2012,541211,541211
2022,2017,541211,541211
2022,2022,541211,541211
2022,2012,541213,541213
2022,2017,541213,541213
2022,2022,541213,541213
2022,2012,541214,541214
2022,2017,541214,541214
2022,2022,541214,541214
2022,2012,541219,541219
2022,2017,541219,541219
2022,2022,541219,541219
2022,2012,541310,541310
2022,2017,541310,541310
2022,2022,541310,541310
2022,2012,541320,541320
2022,2017,541320,541320
2022,2022,541320,541320
2022,2012,541330,541330
2022,2017,541330,541330
2022,2022,541330,541330
2022,2012,541340,541340
2022,2017,541340,541340
2022,2022,541340,541340
2022,2012,541350,541350
2022,2017,541350,541350
2022,2022,541350,541350
2022,2012,541360,541360
2022,2017,541360,541360
2022,2022,541360,541360
2022,2012,541370,541370
2022,2017,541370,541370
2022,2022,541370,541370
2022,2012,541380,541380
2022,2017,541380,541380
2022,2022,541380,541380
2022,2012,541410,541410
2022,2017,541410,541410
2022,2022,541410,541410
2022,2012,541420,541420
2022,2017,541420,541420
2022,2022,541420,541420
2022,2012,541430,541430
2022,2017,541430,541430
2022,2022,541430,541430
2022,2012,541490,541490
2022,2017,541490,541490
2022,2022,541490,541490
2022,2012,541511,541511
2022,2017,541511,541511
2022,2022,541511,541511
2022,2012,541512,541512
2022,2017,541512,541512
2022,2022,541512,541512
2022,2012,541513,541513
2022,2017,541513,541513
2022,2022,541513,541513
2022,2012,541519,541519
2022,2017,541519,541519
2022,2022,541519,541519
2022,2012,541611,541611
2022,2017,541611,541611
2022,2022,541611,541611
2022,2012,541612,541612
2022,2017,541612,541612
2022,2022,541612,541612
2022,2012,541613,541613
2022,2017,541613,541613
2022,2022,541613,541613
2022,2012,541614,541614
2022,2017,541614,541614
2022,2022,541614,541614
2022,2012,541618,541618
2022,2017,541618,541618
2022,2022,541618,541618
2022,2012,541620,541620
2022,2017,541620,541620
2022,2022,541620,541620
2022,2012,541690,541690
2022,2017,541690,541690
2022,2022,541690,541690
2022,2017,541713,541713
2022,2022,541713,541713
2022,2012,541711,541714
2022,2017,541714,541714
2022,2022,541714,541714
2022,2012,541712,541715
2022,2017,541715,541715
2022,2022,541715,541715
2022,2012,541720,541720
2022,2017,541720,541720
2022,2022,541720,541720
2022,2012,541810,541810
2022,2017,541810,541810
2022,2022,541810,541810
2022,2012,541820,541820
2022,2017,541820,541820
2022,2022,541820,541820
2022,2012,541830,541830
2022,2017,541830,541830
2022,2022,541830,541830
2022,2012,541840,541840
2022,2017,541840,541840
2022,2022,541840,541840
2022,2012,541850,541850
2022,2017,541850,541850
2022,2022,541850,541850
2022,2012,541860,541860
2022,2017,541860,541860
2022,2022,541860,541860
2022,2012,541870,541870
2022,2017,541870,541870
2022,2022,541870,541870
2022,2012,541890,541890
2022,2017,541890,541890
2022,2022,541890,541890
2022,2012,541910,541910
2022,2017,541910,541910
2022,2022,541910,541910
2022,2012,541921,541921
2022,2017,541921,541921
2022,2022,541921,541921
2022,2012,541922,541922
2022,2017,541922,541922
2022,2022,541922,541922
2022,2012,541930,541930
2022,2017,541930,541930
2022,2022,541930,541930
2022,2012,541940,541940
2022,2017,541940,541940
2022,2022,541940,541940
2022,2012,541990,541990
2022,2017,541990,541990
2022,2022,541990,541990
2022,2012,551111,551111
2022,2017,551111,551111
2022,2022,551111,551111
2022,2012,551112,551112
2022,2017,551112,551112
2022,2022,551112,551112
2022,2012,551114,551114
2022,2017,551114,551114
2022,2022,551114,551114
2022,2012,561110,561110
2022,2017,561110,561110
2022,2022,561110,561110
2022,2012,561210,561210
2022,2017,561210,561210
2022,2022,561210,561210
2022,2012,561311,561311
2022,2017,561311,561311
2022,2022,561311,561311
2022,2012,561312,561312
2022,2017,561312,561312
2022,2022,561312,561312
2022,2012,561320,561320
2022,2017,561320,561320
2022,2022,561320,561320
2022,2012,561330,561330
2022,2017,561330,561330
2022,2022,561330,561330
2022,2012,561410,561410
2022,2017,561410,561410
2022,2022,561410,561410
2022,2012,561421,561421
2022,2017,561421,561421
2022,2022,561421,561421
2022,2012,561422,561422
2022,2017,561422,561422
2022,2022,561422,561422
2022,2012,561431,561431
2022,2017,561431,561431
2022,2022,561431,561431
2022,2012,561439,561439
2022,2017,561439,561439
2022,2022,561439,561439
2022,2012,561440,561440
2022,2017,561440,561440
2022,2022,561440,561440
2022,2012,561450,561450
2022,2017,561450,561450
2022,2022,561450,561450
2022,2012,561491,561491
2022,2017,561491,561491
2022,2022,561491,561491
2022,2012,561492,561492
2022,2017,561492,561492
2022,2022,561492,561492
2022,2012,561499,561499
2022,2017,561499,561499
2022,2022,561499,561499
2022,2012,561510,561510
2022,2017,561510,561510
2022,2022,561510,561510
2022,2012,561520,561520
2022,2017,561520,561520
2022,2022,561520,561520
2022,2012,561591,561591
2022,2017,561591,561591
2022,2022,561591,561591
2022,2012,561599,561599
2022,2017,561599,561599
2022,2022,561599,561599
2022,2012,561611,561611
2022,2017,561611,561611
2022,2022,561611,561611
2022,2012,561612,561612
2022,2017,561612,561612
2022,2022,561612,561612
2022,2012,561613,561613
2022,2017,561613,561613
2022,2022,561613,561613
2022,2012,561621,561621
2022,2017,561621,561621
2022,2022,561621,561621
2022,2012,561622,561622
2022,2017,561622,561622
2022,2022,561622,561622
2022,2012,561710,561710
2022,2017,561710,561710
2022,2022,561710,561710
2022,2012,561720,561720
2022,2017,561720,561720
2022,2022,561720,561720
2022,2012,561730,561730
2022,2017,561730,561730
2022,2022,561730,561730
2022,2012,561740,561740
2022,2017,561740,561740
2022,2022,561740,561740
2022,2012,561790,561790
2022,2017,561790,561790
2022,2022,561790,561790
2022,2012,561910,561910
2022,2017,561910,561910
2022,2022,561910,561910
2022,2012,561920,561920
2022,2017,561920,561920
2022,2022,561920,561920
2022,2012,561990,561990
2022,2017,561990,561990
2022,2022,561990,561990
2022,2012,562111,562111
2022,2017,562111,562111
2022,2022,562111,562111
2022,2012,562112,562112
2022,2017,562112,562112
2022,2022,562112,562112
2022,2012,562119,562119
2022,2017,562119,562119
2022,2022,562119,562119
2022,2012,562211,562211
2022,2017,562211,562211
2022,2022,562211,562211
2022,2012,562212,562212
2022,2017,562212,562212
2022,2022,562212,562212
2022,2012,562213,562213
2022,2017,562213,562213
2022,2022,562213,562213
2022,2012,562219,562219
2022,2017,562219,562219
2022,2022,562219,562219
2022,2012,562910,562910
2022,2017,562910,562910
2022,2022,562910,562910
2022,2012,562920,562920
2022,2017,562920,562920
2022,2022,562920,562920
2022,2012,562991,562991
2022,2017,562991,562991
2022,2022,562991,562991
2022,2012,562998,562998
2022,2017,562998,562998
2022,2022,562998,562998
2022,2012,611110,611110
2022,2017,611110,611110
2022,2022,611110,611110
2022,2012,611210,611210
2022,2017,611210,611210
2022,2022,611210,611210
2022,2012,611310,611310
2022,2017,611310,611310
2022,2022,611310,611310
2022,2012,611410,611410
2022,2017,611410,611410
2022,2022,611410,611410
2022,2012,611420,611420
2022,2017,611420,611420
2022,2022,611420,611420
2022,2012,611430,611430
2022,2017,611430,611430
2022,2022,611430,611430
2022,2012,611511,611511
2022,2017,611511,611511
2022,2022,611511,611511
2022,2012,611512,611512
2022,2017,611512,611512
2022,2022,611512,611512
2022,2012,611513,611513
2022,2017,611513,611513
2022,2022,611513,611513
2022,2012,611519,611519
2022,2017,611519,611519
2022,2022,611519,611519
2022,2012,611610,611610
2022,2017,611610,611610
2022,2022,611610,611610
2022,2012,611620,611620
2022,2017,611620,611620
2022,2022,611620,611620
2022,2012,611630,611630
2022,2017,611630,611630
2022,2022,611630,611630
2022,2012,611691,611691
2022,2017,611691,611691
2022,2022,611691,611691
2022,2012,611692,611692
2022,2017,611692,611692
2022,2022,611692,611692
2022,2012,611699,611699
2022,2017,611699,611699
2022,2022,611699,611699
2022,2012,611710,611710
2022,2017,611710,611710
2022,2022,611710,611710
2022,2012,621111,621111
2022,2017,621111,621111
2022,2022,621111,621111
2022,2012,621112,621112
2022,2017,621112,621112
2022,2022,621112,621112
2022,2012,621210,621210
2022,2017,621210,621210
2022,2022,621210,621210
2022,2012,621310,621310
2022,2017,621310,621310
2022,2022,621310,621310
2022,2012,621320,621320
2022,2017,621320,621320
2022,2022,621320,621320
2022,2012,621330,621330
2022,2017,621330,621330
2022,2022,621330,621330
2022,2012,621340,621340
2022,2017,621340,621340
2022,2022,621340,621340
2022,2012,621391,621391
2022,2017,621391,621391
2022,2022,621391,621391
2022,2012,621399,621399
2022,2017,621399,621399
2022,2022,621399,621399
2022,2012,621410,621410
2022,2017,621410,621410
2022,2022,621410,621410
2022,2012,621420,621420
2022,2017,621420,621420
2022,2022,621420,621420
2022,2012,621491,621491
2022,2017,621491,621491
2022,2022,621491,621491
2022,2012,621492,621492
2022,2017,621492,621492
2022,2022,621492,621492
2022,2012,621493,621493
2022,2017,621493,621493
2022,2022,621493,621493
2022,2012,621498,621498
2022,2017,621498,621498
2022,2022,621498,621498
2022,2012,621511,621511
2022,2017,621511,621511
2022,2022,621511,621511
2022,2012,621512,621512
2022,2017,621512,621512
2022,2022,621512,621512
2022,2012,621610,621610
2022,2017,621610,621610
2022,2022,621610,621610
2022,2012,621910,621910
2022,2017,621910,621910
2022,2022,621910,621910
2022,2012,621991,621991
2022,2017,621991,621991
2022,2022,621991,621991
2022,2012,621999,621999
2022,2017,621999,621999
2022,2022,621999,621999
2022,2012,622110,622110
2022,2017,622110,622110
2022,2022,622110,622110
2022,2012,622210,622210
2022,2017,622210,622210
2022,2022,622210,622210
2022,2012,622310,622310
2022,2017,622310,622310
2022,2022,622310,622310
2022,2012,623110,623110
2022,2017,623110,623110
2022,2022,623110,623110
2022,2012,623210,623210
2022,2017,623210,623210
2022,2022,623210,623210
2022,2012,623220,623220
2022,2017,623220,623220
2022,2022,623220,623220
2022,2012,623311,623311
2022,2017,623311,623311
2022,2022,623311,623311
2022,2012,623312,623312
2022,2017,623312,623312
2022,2022,623312,623312
2022,2012,623990,623990
2022,2017,623990,623990
2022,2022,623990,623990
2022,2012,624110,624110
2022,2017,624110,624110
2022,2022,624110,624110
2022,2012,624120,624120
2022,2017,624120,624120
2022,2022,624120,624120
2022,2012,624190,624190
2022,2017,624190,624190
2022,2022,624190,624190
2022,2012,624210,624210
2022,2017,624210,624210
2022,2022,624210,624210
2022,2012,624221,624221
2022,2017,624221,624221
2022,2022,624221,624221
2022,2012,624229,624229
2022,2017,624229,624229
2022,2022,624229,624229
2022,2012,624230,624230
2022,2017,624230,624230
2022,2022,624230,624230
2022,2012,624310,624310
2022,2017,624310,624310
2022,2022,624310,624310
2022,2012,624410,624410
2022,2017,624410,624410
2022,2022,624410,624410
2022,2012,711110,711110
2022,2017,711110,711110
2022,2022,711110,711110
2022,2012,711120,711120
2022,2017,711120,711120
2022,2022,711120,711120
2022,2012,711130,711130
2022,2017,711130,711130
2022,2022,711130,711130
2022,2012,711190,711190
2022,2017,711190,711190
2022,2022,711190,711190
2022,2012,711211,711211
2022,2017,711211,711211
2022,2022,711211,711211
2022,2012,711212,711212
2022,2017,711212,711212
2022,2022,711212,711212
2022,2012,711219,711219
2022,2017,711219,711219
2022,2022,711219,711219
2022,2012,711310,711310
2022,2017,711310,711310
2022,2022,711310,711310
2022,2012,711320,711320
2022,2017,711320,711320
2022,2022,711320,711320
2022,2012,711410,711410
2022,2017,711410,711410
2022,2022,711410,711410
2022,2012,711510,711510
2022,2017,711510,711510
2022,2022,711510,711510
2022,2012,712110,712110
2022,2017,712110,712110
2022,2022,712110,712110
2022,2012,712120,712120
2022,2017,712120,712120
2022,2022,712120,712120
2022,2012,712130,712130
2022,2017,712130,712130
2022,2022,712130,712130
2022,2012,712190,712190
2022,2017,712190,712190
2022,2022,712190,712190
2022,2012,713110,713110
2022,2017,713110,713110
2022,2022,713110,713110
2022,2012,713120,713120
2022,2017,713120,713120
2022,2022,713120,713120
2022,2012,713210,713210
2022,2017,713210,713210
2022,2022,713210,713210
2022,2012,713290,713290
2022,2017,713290,713290
2022,2022,713290,713290
2022,2012,713910,713910
2022,2017,713910,713910
2022,2022,713910,713910
2022,2012,713920,713920
2022,2017,713920,713920
2022,2022,713920,713920
2022,2012,713930,713930
2022,2017,713930,713930
2022,2022,713930,713930
2022,2012,713940,713940
2022,2017,713940,713940
2022,2022,713940,713940
2022,2012,713950,713950
2022,2017,713950,713950
2022,2022,713950,713950
2022,2012,713990,713990
2022,2017,713990,713990
2022,2022,713990,713990
2022,2012,721110,721110
2022,2017,721110,721110
2022,2022,721110,721110
2022,2012,721120,721120
2022,2017,721120,721120
2022,2022,721120,721120
2022,2012,721191,721191
2022,2017,721191,721191
2022,2022,721191,721191
2022,2012,721199,721199
2022,2017,721199,721199
2022,2022,721199,721199
2022,2012,721211,721211
2022,2017,721211,721211
2022,2022,721211,721211
2022,2012,721214,721214
2022,2017,721214,721214
2022,2022,721214,721214
2022,2012,721310,721310
2022,2017,721310,721310
2022,2022,721310,721310
2022,2012,722310,722310
2022,2017,722310,722310
2022,2022,722310,722310
2022,2012,722320,722320
2022,2017,722320,722320
2022,2022,722320,722320
2022,2012,722330,722330
2022,2017,722330,722330
2022,2022,722330,722330
2022,2012,722410,722410
2022,2017,722410,722410
2022,2022,722410,722410
2022,2012,722511,722511
2022,2017,722511,722511
2022,2022,722511,722511
2022,2012,722513,722513
2022,2017,722513,722513
2022,2022,722513,722513
2022,2012,722514,722514
2022,2017,722514,722514
2022,2022,722514,722514
2022,2012,722515,722515
2022,2017,722515,722515
2022,2022,722515,722515
2022,2012,811111,811111
2022,2017,811111,811111
2022,2022,811111,811111
2022,2012,811112,811114
2022,2012,811113,811114
2022,2012,811118,811114
2022,2017,811112,811114
2022,2017,811113,811114
2022,2017,811118,811114
2022,2022,811114,811114
2022,2012,811121,811121
2022,2017,811121,811121
2022,2022,811121,811121
2022,2012,811122,811122
2022,2017,811122,811122
2022,2022,811122,811122
2022,2012,811191,811191
2022,2017,811191,811191
2022,2022,811191,811191
2022,2012,811192,811192
2022,2017,811192,811192
2022,2022,811192,811192
2022,2012,811198,811198
2022,2017,811198,811198
2022,2022,811198,811198
2022,2012,811211,811210
2022,2012,811212,811210
2022,2012,811213,811210
2022,2012,811219,811210
2022,2017,811211,811210
2022,2017,811212,811210
2022,2017,811213,811210
2022,2017,811219,811210
2022,2022,811210,811210
2022,2012,811310,811310
2022,2017,811310,811310
2022,2022,811310,811310
2022,2012,811411,811411
2022,2017,811411,811411
2022,2022,811411,811411
2022,2012,811412,811412
2022,2017,811412,811412
2022,2022,811412,811412
2022,2012,811420,811420
2022,2017,811420,811420
2022,2022,811420,811420
2022,2012,811430,811430
2022,2017,811430,811430
2022,2022,811430,811430
2022,2012,811490,811490
2022,2017,811490,811490
2022,2022,811490,811490
2022,2012,812111,812111
2022,2017,812111,812111
2022,2022,812111,812111
2022,2012,812112,812112
2022,2017,812112,812112
2022,2022,812112,812112
2022,2012,812113,812113
2022,2017,812113,812113
2022,2022,812113,812113
2022,2012,812191,812191
2022,2017,812191,812191
2022,2022,812191,812191
2022,2012,812199,812199
2022,2017,812199,812199
2022,2022,812199,812199
2022,2012,812210,812210
2022,2017,812210,812210
2022,2022,812210,812210
2022,2012,812220,812220
2022,2017,812220,812220
2022,2022,812220,812220
2022,2012,812310,812310
2022,2017,812310,812310
2022,2022,812310,812310
2022,2012,812320,812320
2022,2017,812320,812320
2022,2022,812320,812320
2022,2012,812331,812331
2022,2017,812331,812331
2022,2022,812331,812331
2022,2012,812332,812332
2022,2017,812332,812332
2022,2022,812332,812332
2022,2012,812910,812910
2022,2017,812910,812910
2022,2022,812910,812910
2022,2012,812921,812921
2022,2017,812921,812921
2022,2022,812921,812921
2022,2012,812922,812922
2022,2017,812922,812922
2022,2022,812922,812922
2022,2012,812930,812930
2022,2017,812930,812930
2022,2022,812930,812930
2022,2012,812990,812990
2022,2017,812990,812990
2022,2022,812990,812990
2022,2012,813110,813110
2022,2017,813110,813110
2022,2022,813110,813110
2022,2012,813211,813211
2022,2017,813211,813211
2022,2022,813211,813211
2022,2012,813212,813212
2022,2017,813212,813212
2022,2022,813212,813212
2022,2012,813219,813219
2022,2017,813219,813219
2022,2022,813219,813219
2022,2012,813311,813311
2022,2017,813311,813311
2022,2022,813311,813311
2022,2012,813312,813312
2022,2017,813312,813312
2022,2022,813312,813312
2022,2012,813319,813319
2022,2017,813319,813319
2022,2022,813319,813319
2022,2012,813410,813410
2022,2017,813410,813410
2022,2022,813410,813410
2022,2012,813910,813910
2022,2017,813910,813910
2022,2022,813910,813910
2022,2012,813920,813920
2022,2017,813920,813920
2022,2022,813920,813920
2022,2012,813930,813930
2022,2017,813930,813930
2022,2022,813930,813930
2022,2012,813940,813940
2022,2017,813940,813940
2022,2022,813940,813940
2022,2012,813990,813990
2022,2017,813990,813990
2022,2022,813990,813990
2022,2012,814110,814110
2022,2017,814110,814110
2022,2022,814110,814110
2022,2012,921110,921110
2022,2017,921110,921110
2022,2022,921110,921110
2022,2012,921120,921120
2022,2017,921120,921120
2022,2022,921120,921120
2022,2012,921130,921130
2022,2017,921130,921130
2022,2022,921130,921130
2022,2012,921140,921140
2022,2017,921140,921140
2022,2022,921140,921140
2022,2012,921150,921150
2022,2017,921150,921150
2022,2022,921150,921150
2022,2012,921190,921190
2022,2017,921190,921190
2022,2022,921190,921190
2022,2012,922110,922110
2022,2017,922110,922110
2022,2022,922110,922110
2022,2012,922120,922120
2022,2017,922120,922120
2022,2022,922120,922120
2022,2012,922130,922130
2022,2017,922130,922130
2022,2022,922130,922130
2022,2012,922140,922140
2022,2017,922140,922140
2022,2022,922140,922140
2022,2012,922150,922150
2022,2017,922150,922150
2022,2022,922150,922150
2022,2012,922160,922160
2022,2017,922160,922160
2022,2022,922160,922160
2022,2012,922190,922190
2022,2017,922190,922190
2022,2022,922190,922190
2022,2012,923110,923110
2022,2017,923110,923110
2022,2022,923110,923110
2022,2012,923120,923120
2022,2017,923120,923120
2022,2022,923120,923120
2022,2012,923130,923130
2022,2017,923130,923130
2022,2022,923130,923130
2022,2012,923140,923140
2022,2017,923140,923140
2022,2022,923140,923140
2022,2012,924110,924110
2022,2017,924110,924110
2022,2022,924110,924110
2022,2012,924120,924120
2022,2017,924120,924120
2022,2022,924120,924120
2022,2012,925110,925110
2022,2017,925110,925110
2022,2022,925110,925110
2022,2012,925120,925120
2022,2017,925120,925120
2022,2022,925120,925120
2022,2012,926110,926110
2022,2017,926110,926110
2022,2022,926110,926110
2022,2012,926120,926120
2022,2017,926120,926120
2022,2022,926120,926120
2022,2012,926130,926130
2022,2017,926130,926130
2022,2022,926130,926130
2022,2012,926140,926140
2022,2017,926140,926140
2022,2022,926140,926140
2022,2012,926150,926150
2022,2017,926150,926150
2022,2022,926150,926150
2022,2012,927110,927110
2022,2017,927110,927110
2022,2022,927110,927110
2022,2012,928110,928110
2022,2017,928110,928110
2022,2022,928110,928110
2022,2012,928120,928120
2022,2017,928120,928120
2022,2022,928120,928120
